created_date,f_initial_deal_acquisition_date,first_meeting_date,business_meeting_scheduled_date,inflow_route_media_lasttouch,cv_content_sub_lasttouch,stage_name,reasons_not_negotiated,scheduled_initialdead_interval_days,scheduled_initialdead_interval_days_category
2025-11-11T12:44:54.000Z,2025-11-11,2025-11-12,2025-11-12,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-11T13:56:37.000Z,2025-11-12,2025-11-14,2025-11-14,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-11-11T14:47:44.000Z,2025-11-11,2025-11-13,2025-11-13,LIS,デモ電話_LIS_Yahoo_電話代行,99_失注,,2,3日以内
2025-11-11T17:24:58.000Z,2025-11-11,2025-11-17,2025-11-14,FAX・EDM,デモ電話_FAX_建設,06_有料契約申請完了,,3,1週間
2025-11-11T18:35:41.000Z,2025-11-11,,2025-11-17,FAX・EDM,デモ電話_EDM_パターン1,99_失注,金額合わず/見積希望,6,1週間
2025-11-11T21:31:32.000Z,2025-11-12,2025-11-14,2025-11-14,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,2,3日以内
2025-11-12T08:59:02.000Z,2025-11-12,,2025-11-13,LIS,デモ電話_LIS_Google_広告TOP,99_失注,連絡つかず/音信不通,1,3日以内
2025-11-12T09:23:58.000Z,2025-11-14,2025-11-17,2025-11-17,FAX・EDM,デモ電話_FAX_建設,99_失注,,3,1週間
2025-11-12T10:37:09.000Z,2025-11-12,2025-11-13,2025-11-13,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-12T10:48:48.000Z,2025-11-12,2025-11-12,2025-11-12,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,0,1日以内
2025-11-12T11:17:30.000Z,2025-11-12,2025-11-12,2025-11-12,LIS,デモ電話_PC_Aパターン,99_失注,,0,1日以内
2025-11-12T13:58:04.000Z,2025-11-12,,2025-11-14,TOP,デモ電話_フリーミアムLP,99_失注,連絡つかず/音信不通,2,3日以内
2025-11-12T14:32:22.000Z,2025-11-14,2025-12-01,2025-12-01,TOP,デモ電話_フリーミアムLP,99_失注,,17,2週間以上
2025-11-12T15:12:09.000Z,2025-11-14,2025-11-17,2025-11-17,DIS,デモ電話_Facebook,06_有料契約申請完了,,3,1週間
2025-11-12T16:22:02.000Z,2025-11-14,2025-11-17,2025-11-17,LIS,デモ電話_LIS_Google_広告TOP,05_決裁者合意フェーズ,,3,1週間
2025-11-12T17:47:59.000Z,2025-11-12,2025-11-13,2025-11-13,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-12T17:58:55.000Z,2025-11-12,,2025-11-14,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,2,3日以内
2025-11-12T20:32:29.000Z,2025-11-26,2025-11-27,2025-11-27,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,1,3日以内
2025-11-13T09:46:13.000Z,2025-11-19,2025-11-19,2025-11-19,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-11-13T10:26:39.000Z,2025-11-13,2025-11-13,2025-11-13,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,0,1日以内
2025-11-13T10:27:25.000Z,2025-11-13,2025-11-13,2025-11-13,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,0,1日以内
2025-11-13T10:51:30.000Z,2025-11-25,2025-11-26,2025-11-26,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,1,3日以内
2025-11-13T11:17:42.000Z,2025-11-13,2025-11-18,2025-11-18,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-13T11:32:31.000Z,2025-11-13,2025-11-19,2025-11-19,LIS,デモ電話_LIS_Yahoo_電話代行,02_ヒアリングフェーズ,,6,1週間
2025-11-13T11:47:51.000Z,2025-11-19,,2025-12-05,DIS,デモ電話_Facebook,99_失注,,16,2週間以上
2025-11-13T12:42:02.000Z,2025-11-13,2025-11-14,2025-11-14,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-13T14:08:25.000Z,2025-11-13,2025-11-14,2025-11-14,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-13T14:18:07.000Z,2025-11-13,2025-11-17,2025-11-17,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-11-13T14:20:04.000Z,2025-11-13,2025-11-19,2025-11-19,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,6,1週間
2025-11-13T14:49:12.000Z,2025-11-13,2025-11-19,2025-11-18,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-13T15:46:21.000Z,2025-11-13,2025-11-21,2025-11-21,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,8,2週間以内
2025-11-13T16:19:47.000Z,2025-11-13,,2025-11-14,FAX・EDM,デモ電話_FAX_建設,99_失注,連絡つかず/音信不通,1,3日以内
2025-11-13T18:25:12.000Z,2025-11-13,2025-11-18,2025-11-17,FAX・EDM,デモ電話_FAX_建設,99_失注,,4,1週間
2025-11-13T20:38:26.000Z,2025-11-14,2025-11-14,2025-11-14,FAX・EDM,デモ電話_FAX_建設,99_失注,,0,1日以内
2025-11-13T20:39:57.000Z,2025-12-12,2025-12-16,2025-12-16,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-11-13T21:42:27.000Z,2025-11-18,2025-11-19,2025-11-19,LIS,デモ電話_LIS_Google_IP電話,99_失注,,1,3日以内
2025-11-14T09:44:31.000Z,2025-11-26,2025-11-28,2025-11-28,LIS,デモ電話_LIS_Google_広告TOP,03_担当者合意フェーズ,,2,3日以内
2025-11-14T10:37:32.000Z,2025-12-10,2025-12-11,2025-12-11,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,1,3日以内
2025-11-14T11:24:38.000Z,2025-11-14,,2025-11-18,DIS,デモ電話_Facebook,00_商談再設定フェーズ,連絡つかず/音信不通,4,1週間
2025-11-14T13:47:11.000Z,2025-11-19,2025-11-20,2025-11-20,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-14T14:22:04.000Z,2025-11-17,,2025-11-19,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-14T14:26:08.000Z,2025-11-14,2025-11-17,2025-11-17,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-11-14T17:08:59.000Z,2025-11-18,2025-11-21,2025-11-21,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,3,1週間
2025-11-14T17:55:07.000Z,2025-11-14,2025-11-17,2025-11-17,,,06_有料契約申請完了,,3,1週間
2025-11-14T19:52:17.000Z,2025-11-17,2025-11-19,2025-11-19,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-14T23:03:40.000Z,2025-12-12,2025-12-17,2025-12-17,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,5,1週間
2025-11-15T00:16:57.000Z,2025-11-15,2025-11-19,2025-11-19,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-15T09:03:06.000Z,2025-11-16,2025-11-17,2025-11-17,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-15T10:25:07.000Z,2025-11-15,2025-11-17,2025-11-17,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-15T10:36:58.000Z,2025-11-15,2025-11-17,2025-11-17,DIS,デモ電話_Facebook,06_有料契約申請完了,,2,3日以内
2025-11-16T11:41:05.000Z,2025-11-16,2025-11-18,2025-11-18,FAX・EDM,デモ電話_FAX_建設,99_失注,,2,3日以内
2025-11-16T13:58:26.000Z,2025-11-26,2025-12-02,2025-12-02,DIS,デモ電話_Facebook,99_失注,,6,1週間
2025-11-16T16:20:45.000Z,2025-11-16,,2025-11-17,LIS,デモ電話_LIS_Google_広告TOP,99_失注,金額合わず/見積希望,1,3日以内
2025-11-17T07:41:02.000Z,2025-11-17,2025-11-18,2025-11-18,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-17T07:54:19.000Z,2026-01-08,2026-01-08,2026-01-08,FAX・EDM,デモ電話_FAX_ホテル,99_失注,,0,1日以内
2025-11-17T09:55:58.000Z,2025-12-09,2025-12-10,2025-12-10,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-17T10:30:58.000Z,2025-11-17,2025-11-17,2025-11-17,,,99_失注,,0,1日以内
2025-11-17T10:34:47.000Z,2025-11-17,,2025-11-20,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,3,1週間
2025-11-17T14:08:09.000Z,2025-11-17,2025-11-21,2025-11-21,LIS,デモ電話_PC_Aパターン,99_失注,,4,1週間
2025-11-17T15:20:48.000Z,2025-11-17,2025-11-25,2025-11-25,DIS,デモ電話_Facebook,06_有料契約申請完了,,8,2週間以内
2025-11-17T16:09:57.000Z,2025-11-17,2025-11-17,2025-11-17,LIS,デモ電話_LIS_Google_IP電話,99_失注,,0,1日以内
2025-11-17T16:11:18.000Z,2025-11-17,2025-11-19,2025-11-19,TOP,,99_失注,,2,3日以内
2025-11-17T21:03:07.000Z,2025-11-26,2025-11-27,2025-11-27,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-18T05:07:04.000Z,2025-11-25,2025-11-26,2025-11-26,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,1,3日以内
2025-11-18T08:46:52.000Z,2025-11-18,2025-11-18,2025-11-18,LIS,デモ電話_LIS_Google_電話代行,04_上申内容の合意フェーズ,,0,1日以内
2025-11-18T15:44:52.000Z,2025-11-18,2025-11-19,2025-11-19,TOP,デモ電話_フリーミアムLP,00_ISアプローチ,,1,3日以内
2025-11-18T15:50:56.000Z,2025-11-25,2025-11-27,2025-11-27,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-11-18T15:57:41.000Z,2025-11-18,2025-11-19,2025-11-19,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-19T10:42:19.000Z,2025-11-19,2025-11-19,2025-11-19,DIS,デモ電話_Facebook,06_有料契約申請完了,,0,1日以内
2025-11-19T12:32:24.000Z,2025-11-19,2025-11-19,2025-11-19,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,0,1日以内
2025-11-19T13:59:02.000Z,2025-11-20,2025-11-27,2025-11-27,DIS,デモ電話_Facebook,99_失注,,7,2週間以内
2025-11-19T14:05:38.000Z,2025-11-20,,2025-11-28,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,8,2週間以内
2025-11-19T14:37:01.000Z,2025-12-03,2025-12-05,2025-12-05,DIS,デモ電話_Facebook,99_失注,,2,3日以内
2025-11-19T14:55:48.000Z,2025-11-20,2025-11-27,2025-11-27,TOP,デモ電話_フリーミアムLP,99_失注,,7,2週間以内
2025-11-19T15:03:24.000Z,2025-11-21,,2025-11-26,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,5,1週間
2025-11-19T16:41:01.000Z,2025-11-19,2025-11-20,2025-11-20,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-19T18:14:46.000Z,2025-11-19,2025-11-27,2025-11-27,DIS,デモ電話_Facebook,99_失注,,8,2週間以内
2025-11-19T18:21:53.000Z,2025-11-19,2025-11-28,2025-11-20,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-19T18:58:39.000Z,2025-11-19,2025-11-21,2025-11-21,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,2,3日以内
2025-11-20T00:46:00.000Z,2025-11-20,2025-11-21,2025-11-20,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,0,1日以内
2025-11-20T06:34:44.000Z,2025-11-20,2025-11-21,2025-11-21,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-20T07:49:45.000Z,2026-01-25,2026-01-28,2026-01-28,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,3,1週間
2025-11-20T09:56:32.000Z,2025-11-20,2025-11-25,2025-11-25,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-20T10:19:46.000Z,2025-11-20,2025-11-25,2025-11-25,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-20T11:03:49.000Z,2025-11-20,2025-11-20,2025-11-20,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,0,1日以内
2025-11-20T11:25:13.000Z,2025-12-15,,2025-12-16,DIS,デモ電話_Facebook,00_商談再設定フェーズ,検討中止,1,3日以内
2025-11-20T12:27:45.000Z,2025-11-20,2025-11-21,2025-11-21,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-20T12:48:57.000Z,2025-11-20,,2025-11-21,FAX・EDM,デモ電話_FAX_病院・クリニック,00_商談再設定フェーズ,連絡つかず/音信不通,1,3日以内
2025-11-20T14:48:07.000Z,2025-12-03,2025-12-08,2025-12-08,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-20T17:35:38.000Z,2025-11-20,2025-11-27,2025-11-27,LIS,デモ電話_LIS_Google_広告TOP,01_事前設計フェーズ,,7,2週間以内
2025-11-20T18:46:56.000Z,2025-11-28,2025-11-28,2025-11-28,TOP,デモ電話_フリーミアムLP,99_失注,,0,1日以内
2025-11-20T21:10:32.000Z,2025-11-21,2025-11-28,2025-11-28,DIS,デモ電話_Facebook,99_失注,,7,2週間以内
2025-11-20T21:31:42.000Z,2025-11-21,,2025-12-01,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,10,2週間以内
2025-11-20T22:19:46.000Z,2025-11-27,2025-11-28,2025-11-27,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,0,1日以内
2025-11-21T07:31:37.000Z,2025-11-21,2025-11-25,2025-11-25,DIS,デモ電話_Facebook,99_失注,他進行中（重複/別担当/別商談/直近対応済）,4,1週間
2025-11-21T08:39:15.000Z,2025-11-21,,2025-11-27,TOP,デモ電話_フリーミアムLP,99_失注,,6,1週間
2025-11-21T11:17:26.000Z,2025-11-21,2025-11-21,2025-11-21,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,0,1日以内
2025-11-21T11:39:39.000Z,2025-11-21,2025-11-21,2025-11-21,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,0,1日以内
2025-11-21T13:10:44.000Z,2025-11-21,2025-11-21,2025-11-21,TOP,デモ電話_フリーミアムLP,99_失注,,0,1日以内
2025-11-21T14:21:26.000Z,2025-11-21,2025-12-08,2025-12-08,DIS,デモ電話_Facebook,04_上申内容の合意フェーズ,,17,2週間以上
2025-11-21T16:27:06.000Z,2025-11-21,2025-12-03,2025-12-02,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,11,2週間以内
2025-11-21T17:23:29.000Z,2025-11-25,2025-11-26,2025-11-26,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-21T17:48:44.000Z,2025-11-21,,2025-11-26,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,5,1週間
2025-11-21T22:31:34.000Z,2025-11-22,2025-11-25,2025-11-25,LIS,デモ電話_LIS_Google_IP電話,99_失注,,3,1週間
2025-11-21T23:11:40.000Z,2025-11-28,2025-12-02,2025-12-02,TOP,デモ電話_フリーミアムLP,99_失注,,4,1週間
2025-11-22T08:17:03.000Z,2025-11-22,,2025-11-27,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,5,1週間
2025-11-22T09:40:36.000Z,2025-12-04,,,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,,その他
2025-11-23T09:20:39.000Z,2025-11-23,2025-11-25,2025-11-25,LIS,デモ電話_LIS_Yahoo_電話代行,06_有料契約申請完了,,2,3日以内
2025-11-23T10:05:30.000Z,2025-11-23,2025-11-27,2025-11-27,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,4,1週間
2025-11-23T11:17:45.000Z,2025-11-26,2025-11-27,2025-11-27,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-23T12:28:37.000Z,2025-11-23,2025-11-26,2025-11-26,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,3,1週間
2025-11-23T13:59:14.000Z,2025-12-22,2025-12-23,2025-11-25,DIS,デモ電話_Facebook,06_有料契約申請完了,,-27,その他
2025-11-23T17:46:43.000Z,2025-11-23,2025-11-25,2025-11-25,DIS,デモ電話_Facebook,06_有料契約申請完了,,2,3日以内
2025-11-23T20:36:56.000Z,2025-11-24,2025-12-09,2025-12-09,LIS,デモ電話_LIS_Google_IP電話,99_失注,,15,2週間以上
2025-11-24T18:41:48.000Z,2025-11-25,2025-11-28,2025-11-28,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-11-24T19:21:15.000Z,2025-11-25,2025-11-28,2025-11-28,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-11-25T09:09:15.000Z,2025-11-25,2025-11-26,2025-11-26,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-25T11:05:58.000Z,2025-11-25,2025-11-26,2025-11-26,LIS,デモ電話_PC_Aパターン,06_有料契約申請完了,,1,3日以内
2025-11-25T13:46:50.000Z,2025-11-23,2025-11-25,2025-11-25,,,99_失注,,2,3日以内
2025-11-25T14:58:40.000Z,2025-11-25,2025-11-27,2025-11-27,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-11-25T15:38:21.000Z,2025-12-05,2025-12-08,2025-12-08,TOP,デモ電話_フリーミアムLP,99_失注,,3,1週間
2025-11-25T15:44:00.000Z,2025-11-25,2025-11-25,2025-11-25,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,0,1日以内
2025-11-25T16:12:30.000Z,2025-11-25,2025-11-27,2025-11-27,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-25T18:32:48.000Z,2025-11-26,2025-12-05,2026-01-16,LIS,デモ電話_LIS・サイトリンク,05_決裁者合意フェーズ,,51,2週間以上
2025-11-25T19:04:13.000Z,2025-11-26,,2025-11-26,DIS,デモ電話_Facebook,00_商談再設定フェーズ,個人的興味,0,1日以内
2025-11-25T19:39:49.000Z,2025-11-26,2025-11-26,2025-11-27,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-25T20:50:38.000Z,2025-11-26,2025-12-02,2025-12-02,DIS,デモ電話_Facebook,02_ヒアリングフェーズ,,6,1週間
2025-11-26T08:31:12.000Z,2025-11-26,2025-12-01,2025-12-01,DIS,デモ電話_Facebook,03_担当者合意フェーズ,,5,1週間
2025-11-26T09:16:17.000Z,2025-11-26,2025-12-04,2025-12-04,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,8,2週間以内
2025-11-26T10:22:04.000Z,2025-11-26,2025-11-26,2025-11-26,DIS,デモ電話_Facebook,06_有料契約申請完了,,0,1日以内
2025-11-26T12:49:05.000Z,2026-01-09,2026-01-13,2026-01-13,LIS,デモ電話_LIS_Google_電話代行,04_上申内容の合意フェーズ,,4,1週間
2025-11-26T12:51:39.000Z,2025-11-26,,2025-12-10,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,導入条件/要件が合わず,14,2週間以上
2025-11-26T13:38:38.000Z,2025-11-26,,2025-11-28,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-11-26T14:14:09.000Z,2025-11-26,2025-11-27,2025-11-27,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-26T15:31:48.000Z,2025-11-26,,2025-11-27,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-26T15:37:07.000Z,2025-11-27,,2025-12-11,TOP,デモ電話_フリーミアムLP,99_失注,,14,2週間以上
2025-11-26T15:49:25.000Z,2025-11-26,2025-11-27,2025-11-27,LIS,デモ電話_LIS_Google_IP電話,99_失注,,1,3日以内
2025-11-26T18:02:16.000Z,2025-12-01,2025-12-11,2025-12-10,DIS,デモ電話_Facebook_離脱時のデモ電話バナー,99_失注,,9,2週間以内
2025-11-26T20:05:58.000Z,2025-12-04,2025-12-05,2025-12-05,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-26T20:58:27.000Z,2025-11-27,2025-11-27,2025-11-27,DIS,デモ電話_Facebook_離脱時のデモ電話バナー,99_失注,,0,1日以内
2025-11-27T01:19:40.000Z,2025-11-27,2025-12-02,2025-12-02,DIS,デモ電話_Facebook,99_失注,,5,1週間
2025-11-27T02:43:27.000Z,2025-11-28,,2025-12-03,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-27T09:32:09.000Z,2025-11-27,2025-12-05,2025-12-04,FAX・EDM,デモ電話_FAX_病院・クリニック,06_有料契約申請完了,,7,2週間以内
2025-11-27T10:04:23.000Z,2025-12-11,2025-12-19,2025-12-19,DIS,デモ電話_Facebook_離脱時のデモ電話バナー,06_有料契約申請完了,,8,2週間以内
2025-11-27T10:37:15.000Z,2025-11-27,2025-11-28,2025-11-28,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,1,3日以内
2025-11-27T10:52:09.000Z,2025-11-27,2025-12-01,2025-12-01,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-11-27T13:17:22.000Z,2025-11-27,2025-12-02,2025-12-01,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,4,1週間
2025-11-27T17:33:57.000Z,2025-11-28,2025-12-02,2025-12-02,TOP,デモ電話_PC_オリジナルパターン,02_ヒアリングフェーズ,,4,1週間
2025-11-27T21:15:37.000Z,2025-12-08,2025-12-09,2025-12-10,DIS,デモ電話_Facebook,02_ヒアリングフェーズ,,2,3日以内
2025-11-28T08:58:09.000Z,2025-11-28,2025-11-28,2025-11-28,TOP,デモ電話_SP_テストパターン,06_有料契約申請完了,,0,1日以内
2025-11-28T09:12:02.000Z,2025-11-28,2025-12-02,2025-12-02,TOP,デモ電話_SP_オリジナルパターン,06_有料契約申請完了,,4,1週間
2025-11-28T11:03:29.000Z,2025-11-28,2025-12-05,2025-12-05,TOP,デモ電話_PC_オリジナルパターン,03_担当者合意フェーズ,,7,2週間以内
2025-11-28T11:37:28.000Z,2025-12-01,2025-12-09,2025-12-09,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,8,2週間以内
2025-11-28T14:01:34.000Z,2025-11-28,2025-11-28,2025-11-28,TOP,デモ電話_SP_オリジナルパターン,99_失注,,0,1日以内
2025-11-28T14:47:55.000Z,2025-11-28,2025-12-02,2025-12-02,TOP,デモ電話_PC_オリジナルパターン,04_上申内容の合意フェーズ,,4,1週間
2025-11-28T15:29:33.000Z,2025-12-01,2025-12-11,2025-12-10,DIS,デモ電話_Facebook,02_課題の合意フェーズ,,9,2週間以内
2025-11-28T18:21:30.000Z,2025-12-01,2025-12-04,2025-12-04,LIS,デモ電話_LIS_Microsoft_広告TOP,99_失注,,3,1週間
2025-11-29T01:01:11.000Z,2025-12-01,2025-12-05,2025-12-05,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,4,1週間
2025-11-29T17:11:51.000Z,2025-12-01,2025-12-04,2025-12-04,TOP,デモ電話_SP_オリジナルパターン,99_失注,,3,1週間
2025-11-29T21:46:13.000Z,2025-12-01,2025-12-03,2025-12-03,TOP,デモ電話_PC_オリジナルパターン,99_失注,,2,3日以内
2025-11-30T07:21:21.000Z,2025-12-05,2025-12-08,2025-12-08,DIS,デモ電話_Facebook_離脱時のデモ電話バナー,99_失注,,3,1週間
2025-11-30T10:46:30.000Z,2025-12-09,2025-12-11,2025-12-10,LIS,デモ電話_LIS_Yahoo_電話代行,99_失注,,1,3日以内
2025-11-30T10:49:04.000Z,2025-12-04,2025-12-08,2025-12-08,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,4,1週間
2025-11-30T10:59:00.000Z,2025-12-01,2025-12-02,2025-12-02,LIS,デモ電話_LIS_Google_電話代行,05_決裁者合意フェーズ,,1,3日以内
2025-11-30T16:20:57.000Z,2025-12-02,2025-12-05,2025-12-04,LIS,デモ電話_LIS・サイトリンク,99_失注,,2,3日以内
2025-11-30T16:53:02.000Z,2025-12-04,2025-12-05,2025-12-05,FAX・EDM,デモ電話_FAX_不動産(売買),02_課題の合意フェーズ,,1,3日以内
2025-11-30T21:48:45.000Z,2025-12-01,2025-12-01,2025-12-02,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-30T23:51:12.000Z,2025-12-01,,2025-12-03,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,2,3日以内
2025-12-01T05:54:46.000Z,2025-12-01,2025-12-08,2025-12-08,LIS,デモ電話_LIS_Google_電話代行,99_失注,,7,2週間以内
2025-12-01T06:10:16.000Z,2025-12-09,2025-12-24,2025-12-24,DIS,デモ電話_Facebook,02_ヒアリングフェーズ,,15,2週間以上
2025-12-01T09:26:53.000Z,2025-12-01,2025-12-10,2025-12-10,DIS,デモ電話_Facebook,99_失注,,9,2週間以内
2025-12-01T10:02:26.000Z,2025-11-26,,2025-12-01,,,00_商談再設定フェーズ,,5,1週間
2025-12-01T10:03:04.000Z,2025-11-22,,2025-12-05,,,00_商談再設定フェーズ,連絡つかず/音信不通,13,2週間以内
2025-12-01T11:02:53.000Z,2025-12-01,2025-12-04,2025-12-04,TOP,デモ電話_PC_テストパターン,03_ROI合意フェーズ,,3,1週間
2025-12-01T12:13:11.000Z,2025-12-01,2025-12-02,2025-12-02,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,1,3日以内
2025-12-01T12:43:32.000Z,2025-12-01,2025-12-01,2025-12-01,TOP,デモ電話_SP_テストパターン,06_有料契約申請完了,,0,1日以内
2025-12-02T06:51:56.000Z,2025-12-02,2025-12-02,2025-12-02,TOP,デモ電話_SP_テストパターン,99_失注,,0,1日以内
2025-12-02T08:46:38.000Z,2025-12-02,,2026-01-08,DIS,デモ電話_Facebook_自営業,00_商談再設定フェーズ,,37,2週間以上
2025-12-02T09:10:41.000Z,2025-12-02,2025-12-05,2025-12-05,TOP,デモ電話_PC_テストパターン,99_失注,,3,1週間
2025-12-02T09:17:24.000Z,2025-12-05,,2025-12-10,DIS,デモ電話_Facebook_離脱時のデモ電話バナー,00_商談再設定フェーズ,,5,1週間
2025-12-02T11:39:00.000Z,2025-12-02,2025-12-05,2025-12-05,TOP,デモ電話_フリーミアムLP,05_条件交渉フェーズ,,3,1週間
2025-12-02T11:41:00.000Z,2025-12-09,,2026-01-06,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,28,2週間以上
2025-12-02T13:49:16.000Z,2025-12-02,2025-12-03,2025-12-26,TOP,デモ電話_PC_テストパターン,06_有料契約申請完了,,24,2週間以上
2025-12-02T13:58:00.000Z,2025-12-02,2025-12-02,2025-12-02,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,0,1日以内
2025-12-02T15:29:20.000Z,2025-12-02,2025-12-02,2025-12-02,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-02T16:06:17.000Z,2025-12-02,2025-12-04,2025-12-04,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,2,3日以内
2025-12-02T16:15:35.000Z,2025-12-02,2025-12-10,2025-12-10,FAX・EDM,デモ電話_FAX_建設,99_失注,,8,2週間以内
2025-12-02T16:22:43.000Z,2025-12-02,2025-12-04,2025-12-04,LIS,デモ電話_デフォルト,06_有料契約申請完了,,2,3日以内
2025-12-02T18:04:29.000Z,2025-12-02,2025-12-03,2025-12-03,FAX・EDM,デモ電話_FAX_建設,06_有料契約申請完了,,1,3日以内
2025-12-02T21:08:25.000Z,2025-12-03,2025-12-04,2025-12-04,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,1,3日以内
