created_date,f_initial_deal_acquisition_date,first_meeting_date,business_meeting_scheduled_date,inflow_route_media_lasttouch,cv_content_sub_lasttouch,stage_name,reasons_not_negotiated,scheduled_initialdead_interval_days,scheduled_initialdead_interval_days_category
2026-01-13T03:18:11.000Z,2026-01-13T09:00:00.000Z,2026-01-16T09:00:00.000Z,2026-01-16T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,3,1週間
2026-01-13T03:52:18.000Z,2026-01-13T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,9,2週間以内
2026-01-13T04:13:52.000Z,2026-01-19T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,3,1週間
2026-01-13T06:57:51.000Z,2026-01-13T09:00:00.000Z,2026-01-15T09:00:00.000Z,2026-01-15T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,04_上申内容の合意フェーズ,,2,3日以内
2026-01-13T19:47:48.000Z,2026-01-28T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,02_課題の合意フェーズ,,1,3日以内
2026-01-14T00:51:27.000Z,2026-01-27T09:00:00.000Z,2026-02-04T09:00:00.000Z,2026-02-04T09:00:00.000Z,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,8,2週間以内
2026-01-14T01:55:13.000Z,2026-02-03T09:00:00.000Z,2026-02-06T09:00:00.000Z,2026-02-06T09:00:00.000Z,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,3,1週間
2026-01-14T03:26:58.000Z,2026-01-16T09:00:00.000Z,,2026-01-21T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,5,1週間
2026-01-14T08:13:20.000Z,2026-01-15T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,LIS,デモ電話_Lis・法人全般,06_有料契約申請完了,,6,1週間
2026-01-14T08:20:39.000Z,2026-01-14T09:00:00.000Z,2026-01-15T09:00:00.000Z,2026-01-15T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,1,3日以内
2026-01-14T17:55:34.000Z,2026-01-14T09:00:00.000Z,2026-01-15T09:00:00.000Z,2026-01-15T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2026-01-14T18:33:45.000Z,2026-01-14T09:00:00.000Z,,2026-01-30T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,,16,2週間以上
2026-01-14T18:37:54.000Z,2026-01-16T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,LIS,デモ電話_LIS・サイトリンク,06_有料契約申請完了,,5,1週間
2026-01-14T19:08:50.000Z,2026-01-16T09:00:00.000Z,,2026-01-19T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,3,1週間
2026-01-14T19:26:11.000Z,2026-01-15T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,4,1週間
2026-01-14T20:30:57.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2026-01-14T20:38:54.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2026-01-15T00:06:18.000Z,2026-01-14T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,TOP,デモ電話_TOPLP,01_事前設計フェーズ,,9,2週間以内
2026-01-15T01:08:40.000Z,2026-01-15T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,LIS,デモ電話_Lis・法人全般,06_有料契約申請完了,,7,2週間以内
2026-01-15T02:43:19.000Z,2026-01-15T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2026-01-15T06:32:02.000Z,2026-01-15T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_担当者合意フェーズ,,5,1週間
2026-01-15T09:27:09.000Z,2026-01-21T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,1,3日以内
2026-01-15T10:02:52.000Z,2026-01-15T09:00:00.000Z,,2026-01-26T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,,11,2週間以内
2026-01-15T19:44:13.000Z,2026-01-15T09:00:00.000Z,,2026-01-19T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,検討中止,4,1週間
2026-01-15T21:45:22.000Z,2026-01-15T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-19T09:00:00.000Z,LIS,デモ電話_Lis・医療・福祉,04_上申内容の合意フェーズ,,4,1週間
2026-01-16T00:26:19.000Z,2026-01-15T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,FAX・EDM,デモ電話_FAX_製造,99_失注,,5,1週間
2026-01-16T02:16:13.000Z,2026-01-15T09:00:00.000Z,2026-01-15T09:00:00.000Z,2026-01-15T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,05_決裁者合意フェーズ,,0,1日以内
2026-01-16T02:40:24.000Z,2026-01-16T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_ROI合意フェーズ,,4,1週間
2026-01-16T09:06:29.000Z,2026-01-16T09:00:00.000Z,2026-01-16T09:00:00.000Z,2026-01-16T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2026-01-16T09:41:59.000Z,2026-01-15T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,02_課題の合意フェーズ,,4,1週間
2026-01-16T12:21:09.000Z,2026-01-16T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,3,1週間
2026-01-16T22:19:35.000Z,2026-01-16T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,5,1週間
2026-01-17T00:10:04.000Z,2026-01-16T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,04_上申内容の合意フェーズ,,5,1週間
2026-01-17T00:32:47.000Z,2026-01-16T09:00:00.000Z,,2026-01-22T09:00:00.000Z,FAX・EDM,デモ電話_FAX_製造,99_失注,,6,1週間
2026-01-17T02:28:13.000Z,2026-01-16T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,4,1週間
2026-01-17T05:53:46.000Z,2026-01-19T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,TOP,デモ電話_TOPLP,03_担当者合意フェーズ,,3,1週間
2026-01-17T10:50:43.000Z,2026-01-26T09:00:00.000Z,2026-02-09T09:00:00.000Z,2026-02-09T09:00:00.000Z,DIS,デモ電話_Facebook,02_課題の合意フェーズ,,14,2週間以上
2026-01-17T11:02:48.000Z,2026-01-19T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,LIS,デモ電話_Lis・法人全般,06_有料契約申請完了,,1,3日以内
2026-01-17T18:08:37.000Z,2026-01-20T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2026-01-17T18:24:52.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,0,1日以内
2026-01-17T23:05:55.000Z,2026-01-18T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,FAX・EDM,デモ電話_FAX_製造,03_担当者合意フェーズ,,1,3日以内
2026-01-18T02:31:47.000Z,2026-01-17T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2026-01-18T17:16:01.000Z,2026-01-18T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_担当者合意フェーズ,,1,3日以内
2026-01-18T20:47:53.000Z,2026-01-20T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,2,3日以内
2026-01-18T21:35:04.000Z,2026-01-18T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-21T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,3,1週間
2026-01-19T07:23:33.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2026-01-19T08:52:17.000Z,2026-01-20T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,3,1週間
2026-01-19T19:32:14.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,TOP,デモ電話_TOPLP,05_決裁者合意フェーズ,,0,1日以内
2026-01-19T20:02:45.000Z,2026-01-19T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,TOP,デモ電話_TOPLP,05_決裁者合意フェーズ,,1,3日以内
2026-01-19T20:23:03.000Z,2026-01-19T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,LIS,デモ電話_Lis・医療・福祉,04_上申内容の合意フェーズ,,1,3日以内
2026-01-19T22:48:45.000Z,2026-01-19T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,04_稟議用資料提案フェーズ,,8,2週間以内
2026-01-20T00:47:17.000Z,2026-01-19T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,3,1週間
2026-01-20T01:52:54.000Z,2026-01-23T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,5,1週間
2026-01-20T02:09:19.000Z,2026-01-19T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,LIS,デモ電話_デフォルト,06_有料契約申請完了,,2,3日以内
2026-01-20T02:15:56.000Z,2026-01-19T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,TOP,デモ電話_TOPLP,07_契約締結完了,,2,3日以内
2026-01-20T02:55:31.000Z,2026-01-21T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2026-01-20T04:06:23.000Z,2026-01-20T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,LIS,デモ電話_デフォルト,06_有料契約申請完了,,3,1週間
2026-01-20T09:23:20.000Z,2026-01-20T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2026-01-20T17:24:04.000Z,2026-01-20T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,3,1週間
2026-01-20T21:02:40.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,0,1日以内
2026-01-20T21:15:39.000Z,2026-01-20T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,TOP,デモ電話_TOPLP,05_決裁者合意フェーズ,,2,3日以内
2026-01-21T02:33:53.000Z,2026-01-21T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,2,3日以内
2026-01-21T02:39:57.000Z,2026-01-20T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-26T09:00:00.000Z,LIS,デモ電話_Lis・飲食業,99_失注,,6,1週間
2026-01-21T17:49:25.000Z,2026-01-21T09:00:00.000Z,,2026-01-26T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,5,1週間
2026-01-21T18:44:56.000Z,2026-02-03T09:00:00.000Z,2026-02-04T09:00:00.000Z,2026-02-04T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,05_決裁者合意フェーズ,,1,3日以内
2026-01-21T19:31:48.000Z,2026-01-21T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,02_ヒアリングフェーズ,,7,2週間以内
2026-01-21T20:38:44.000Z,2026-01-21T09:00:00.000Z,,,FAX・EDM,デモ電話_FAX_病院・クリニック,00_商談再設定フェーズ,検討中止,,その他
2026-01-21T20:43:29.000Z,2026-01-21T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),06_有料契約申請完了,,1,3日以内
2026-01-21T21:05:30.000Z,2026-01-21T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,TOP,デモ電話_TOPLP,07_契約締結完了,,5,1週間
2026-01-21T22:24:37.000Z,2026-01-21T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,TOP,デモ電話_TOPLP,05_条件交渉フェーズ,,6,1週間
2026-01-21T22:58:16.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2026-01-21T23:05:20.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,LIS,デモ電話_Lis・金融,02_ヒアリングフェーズ,,0,1日以内
2026-01-21T23:48:41.000Z,2026-01-21T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,5,1週間
2026-01-22T02:15:04.000Z,2026-01-22T09:00:00.000Z,,2026-02-25T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,01_商談前準備フェーズ,,34,2週間以上
2026-01-22T03:34:51.000Z,2026-01-22T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,5,1週間
2026-01-22T04:12:54.000Z,2026-01-26T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,3,1週間
2026-01-22T09:20:27.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2026-01-22T14:42:57.000Z,2026-01-22T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_担当者合意フェーズ,,1,3日以内
2026-01-22T18:01:27.000Z,2026-01-22T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2026-01-22T19:13:55.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,2026-01-22T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2026-01-22T21:39:22.000Z,2026-01-22T09:00:00.000Z,,2026-02-09T09:00:00.000Z,TOP,デモ電話_TOPLP,00_ISアプローチ,,18,2週間以上
2026-01-22T22:28:15.000Z,2026-01-22T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-26T09:00:00.000Z,FAX・EDM,デモ電話_FAX_製造,99_失注,,4,1週間
2026-01-22T22:39:03.000Z,2026-01-22T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,LIS,デモ電話_Lis・飲食業,02_ヒアリングフェーズ,,4,1週間
2026-01-22T23:10:33.000Z,2026-01-22T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,TOP,デモ電話_TOPLP,00_ISアプローチ,,4,1週間
2026-01-23T00:21:30.000Z,2026-01-22T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,FAX・EDM,デモ電話_FAX_製造,06_有料契約申請完了,,4,1週間
2026-01-23T00:30:18.000Z,2026-01-29T09:00:00.000Z,2026-01-30T09:00:00.000Z,2026-01-30T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),04_上申内容の合意フェーズ,,1,3日以内
2026-01-23T01:04:15.000Z,2026-01-23T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,99_失注,,3,1週間
2026-01-23T02:20:42.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,04_上申内容の合意フェーズ,,0,1日以内
2026-01-23T02:30:07.000Z,2026-01-22T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,1,3日以内
2026-01-23T02:44:49.000Z,2026-01-22T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,7,2週間以内
2026-01-23T03:18:37.000Z,2026-01-22T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2026-01-23T07:11:15.000Z,2026-01-23T09:00:00.000Z,,2026-02-02T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,00_商談再設定フェーズ,,10,2週間以内
2026-01-23T09:21:45.000Z,2026-01-23T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,4,1週間
2026-01-23T16:17:28.000Z,2026-01-26T09:00:00.000Z,,2026-02-04T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,00_商談再設定フェーズ,,9,2週間以内
2026-01-23T16:36:50.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,0,1日以内
2026-01-23T16:48:16.000Z,2026-01-23T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,3,1週間
2026-01-23T18:51:39.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,LIS,デモ電話_Lis・医療・福祉,02_課題の合意フェーズ,,0,1日以内
2026-01-23T20:07:32.000Z,2026-01-23T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,LIS,デモ電話_Lis・不動産,03_ROI合意フェーズ,,5,1週間
2026-01-23T20:53:16.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,TOP,デモ電話_TOPLP,03_担当者合意フェーズ,,0,1日以内
2026-01-23T22:46:24.000Z,2026-02-18T09:00:00.000Z,2026-02-20T09:00:00.000Z,2026-02-20T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,2,3日以内
2026-01-24T00:35:03.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-23T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,99_失注,,0,1日以内
2026-01-24T00:40:39.000Z,2026-01-23T09:00:00.000Z,2026-02-04T09:00:00.000Z,2026-02-04T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,12,2週間以内
2026-01-24T01:37:34.000Z,2026-01-23T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,3,1週間
2026-01-24T01:44:56.000Z,2026-01-26T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,2,3日以内
2026-01-24T03:22:25.000Z,2026-01-27T09:00:00.000Z,2026-02-05T09:00:00.000Z,2026-02-05T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_担当者合意フェーズ,,9,2週間以内
2026-01-24T06:25:02.000Z,2026-01-24T09:00:00.000Z,2026-02-03T09:00:00.000Z,2026-02-03T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,10,2週間以内
2026-01-24T23:36:26.000Z,2026-01-24T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,2,3日以内
2026-01-25T02:29:13.000Z,2026-02-19T09:00:00.000Z,2026-02-24T09:00:00.000Z,2026-02-24T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,04_上申内容の合意フェーズ,,5,1週間
2026-01-25T06:09:22.000Z,2026-02-02T09:00:00.000Z,2026-02-06T09:00:00.000Z,2026-02-05T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,04_上申内容の合意フェーズ,,3,1週間
2026-01-25T16:10:53.000Z,2026-01-27T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,2,3日以内
2026-01-25T16:30:18.000Z,2026-01-25T09:00:00.000Z,,,DIS,デモ電話_Facebook_着電量確認,00_商談再設定フェーズ,,,その他
2026-01-25T17:57:48.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,2026-01-26T09:00:00.000Z,LIS,デモ電話_Lis・宿泊業,99_失注,,0,1日以内
2026-01-26T00:21:46.000Z,2026-01-25T09:00:00.000Z,2026-02-16T09:00:00.000Z,2026-02-16T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,22,2週間以上
2026-01-26T04:10:15.000Z,2026-01-26T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,LIS,デモ電話_Lis・法人全般,06_有料契約申請完了,,1,3日以内
2026-01-26T06:47:02.000Z,2026-01-26T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,2,3日以内
2026-01-26T19:25:02.000Z,2026-01-26T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-03-09T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,42,2週間以上
2026-01-26T19:38:31.000Z,2026-01-26T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-02-24T09:00:00.000Z,TOP,デモ電話_TOPLP,04_稟議用資料提案フェーズ,,29,2週間以上
2026-01-26T19:47:18.000Z,2026-01-19T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2026-01-26T20:05:15.000Z,2026-01-26T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,1,3日以内
2026-01-26T20:12:27.000Z,2026-01-26T09:00:00.000Z,2026-01-30T09:00:00.000Z,2026-01-30T09:00:00.000Z,TOP,デモ電話_TOPLP,03_ROI合意フェーズ,,4,1週間
2026-01-26T22:19:10.000Z,2026-01-26T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,3,1週間
2026-01-26T22:37:20.000Z,2026-01-26T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,TOP,デモ電話_TOPLP,02_課題の合意フェーズ,,1,3日以内
2026-01-27T00:19:20.000Z,2026-01-26T09:00:00.000Z,,2026-02-04T09:00:00.000Z,TOP,デモ電話_TOPLP,00_商談再設定フェーズ,,9,2週間以内
2026-01-27T07:08:15.000Z,2026-01-27T09:00:00.000Z,2026-01-30T09:00:00.000Z,2026-01-30T09:00:00.000Z,TOP,デモ電話_TOPLP,02_課題の合意フェーズ,,3,1週間
2026-01-27T19:32:57.000Z,2026-01-27T09:00:00.000Z,,2026-01-28T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2026-01-27T21:04:11.000Z,2026-01-27T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,LIS,デモ電話_Lis・法人全般,06_有料契約申請完了,,2,3日以内
2026-01-27T22:44:25.000Z,2026-01-27T09:00:00.000Z,2026-02-02T09:00:00.000Z,2026-02-02T09:00:00.000Z,,,04_上申内容の合意フェーズ,,6,1週間
2026-01-27T23:52:34.000Z,2026-01-27T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,1,3日以内
2026-01-28T02:45:32.000Z,2026-01-27T09:00:00.000Z,2026-02-03T09:00:00.000Z,2026-02-02T09:00:00.000Z,LIS,デモ電話_Lis・法人全般,02_課題の合意フェーズ,,6,1週間
2026-01-28T04:54:00.000Z,2026-01-28T09:00:00.000Z,2026-02-02T09:00:00.000Z,2026-02-02T09:00:00.000Z,TOP,デモ電話_TOPLP,02_Expansion提案実施フェーズ,,5,1週間
2026-01-28T06:24:53.000Z,2026-01-27T09:00:00.000Z,2026-01-30T09:00:00.000Z,2026-01-30T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,3,1週間
2026-01-28T08:35:55.000Z,2026-02-18T09:00:00.000Z,,2026-02-20T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_パターン2,06_有料契約申請完了,,2,3日以内
2026-01-28T18:24:30.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認・テスト,03_担当者合意フェーズ,,0,1日以内
2026-01-28T20:06:11.000Z,2026-01-28T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,TOP,デモ電話_TOPLP,07_契約締結完了,,1,3日以内
